attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
-1.183,1.223,0.498,0.638,0.481,0.763,1.05,-0.094,-1.023,1.179,-0.941,-0.233,-0.119,0.415,0.551,-0.775,1.714,1.451,0.223,-0.034,Item_7988
-0.81,-0.03,-0.001,-1.787,0.843,2.241,-0.439,0.017,1.181,-0.947,-1.957,-0.111,0.907,-0.648,-0.547,-1.313,-1.955,0.873,2.214,1.324,Item_7989
0.392,-0.588,1.205,0.511,-1.096,-1.498,-1.218,-0.259,0.504,0.618,-0.686,0.001,0.872,0.268,-0.727,-0.956,-1.874,-1.004,0.101,0.32,Item_7990
1.82,0.798,0.589,0.387,-1.477,-1.824,1.502,-0.947,1.45,-0.975,1.159,0.403,1.509,-1.988,0.943,-1.855,0.356,-0.364,1.006,-0.215,Item_7991
-0.756,-0.041,-0.67,-0.277,-0.432,-1.165,0.876,-0.497,0.276,0.774,-0.736,0.644,-0.282,-0.345,0.698,0.077,0.09,0.844,-0.122,0.636,Item_7992
-0.576,0.442,0.006,0.573,-1.767,0.477,0.48,0.553,0.73,-0.535,-0.557,-0.862,-1.158,1.181,0.012,1.478,-0.508,-0.877,-1.012,2.136,Item_7993
-1.894,0.42,-0.483,-2.578,-0.937,-0.848,-0.332,0.001,-1.328,-0.454,-0.98,0.189,0.469,-0.203,1.025,-0.576,-0.94,0.986,-0.402,-1.393,Item_7994
-0.368,-0.172,-0.934,0.306,1.322,-1.419,0.493,1.93,0.315,-0.532,0.582,-1.062,-0.567,1.011,1.08,-0.487,0.731,1.771,0.536,-1.828,Item_7995
-0.225,0.132,-1.285,0.001,-0.007,0.068,-0.548,-1.162,0.079,-0.732,0.888,0.938,0.171,0.962,0.919,0.928,0.264,-1.172,0.68,0.736,Item_7996
-0.658,-0.08,2.073,1.066,0.929,0.385,-1.706,0.482,-1.059,-0.209,0.899,1.638,-2.424,1.082,-1.161,-1.913,-1.125,0.466,-0.085,-0.312,Item_7997
0.376,-0.963,0.133,-0.022,1.23,0.776,-0.362,0.689,0.956,-0.306,1.712,1.735,-0.603,-0.12,0.965,0.645,0.751,0.607,0.639,-0.207,Item_7998
0.61,0.616,-0.303,-1.462,-0.081,-1.034,-0.612,-0.061,-0.678,0.278,-1.537,1.604,-2.389,-1.359,-0.358,-1.986,-1.394,1.752,0.091,-1.286,Item_7999
-0.523,0.222,-1.908,-2.336,0.546,-0.399,-0.113,-0.209,0.387,-0.274,-0.014,-0.465,0.515,-0.259,0.144,1.415,1.311,-0.899,-0.294,0.733,Item_8000
1.433,-0.95,1.539,0.866,-0.902,0.33,0.302,-0.777,0.623,-0.274,-0.918,1.186,-1.053,-0.579,1.828,-0.673,1.868,0.884,-0.639,0.699,Item_8001
1.358,1.63,0.679,0.239,0.008,-0.014,1.863,-1.102,1.048,-1.103,1.179,0.037,-0.078,0.34,1.402,1.032,0.411,-0.529,-0.654,0.285,Item_8002
-0.779,-0.231,-1.542,0.213,0.002,-0.701,-0.941,-0.227,-0.222,0.864,0.276,-0.411,0.78,-1.267,0.072,0.073,1.048,0.917,0.038,-0.061,Item_8003
0.409,-0.705,-0.856,0.191,1.66,-0.104,0.712,-0.175,-0.919,0.4,-0.594,-0.859,0.351,0.407,1.29,0.836,0.553,0.827,-1.952,-0.347,Item_8004
0.243,0.992,-1.47,-1.595,-1.611,-0.505,0.339,-1.487,-0.344,0.449,-0.107,-1.449,0.47,0.75,-0.945,-0.43,-1.016,2.181,-0.067,-0.625,Item_8005
0.251,-1.126,0.258,0.094,0.935,-1.513,0.053,0.228,-0.438,1.628,-1.016,0.057,-0.922,-0.905,1.756,-0.443,0.32,-1.127,-0.24,0.624,Item_8006
-1.047,-0.361,0.544,2.035,-0.784,0.563,0.64,0.514,-0.471,-0.878,1.249,-1.356,-0.722,1.132,-1.131,-0.242,1.561,-0.487,-0.744,-1.412,Item_8007
-0.429,0.565,-0.529,0.026,-0.527,0.89,0.974,-0.221,1.484,0.157,0.167,-1.653,-0.268,-0.029,0.318,-0.679,-0.868,1.404,0.736,1.625,Item_8008
-0.943,0.45,-0.116,-1.006,-0.286,-1.356,-0.61,0.605,1.217,-0.69,1.447,-1.912,0.388,-0.305,-0.404,-1.976,-0.577,-0.596,-1.351,-0.276,Item_8009
0.019,0.15,-0.641,-0.054,0.853,1.015,0.805,0.815,0.14,1.239,0.38,-0.237,-1.626,-1.363,-1.492,0.563,-0.876,-0.788,-0.392,-0.967,Item_8010
0.054,-1.596,0.575,0.485,-0.206,-0.618,0.257,1.078,-1.971,0.581,-0.221,-0.525,-0.345,-1.242,-1.775,0.602,0.594,0.048,0.932,1.034,Item_8011
0.658,0.838,1.038,0.4,-0.242,-0.108,-0.133,-1.051,0.557,-0.197,1.006,-0.841,1.793,-0.777,-1.212,0.352,0.99,0.032,0.107,-0.462,Item_8012
-0.833,-0.111,-0.61,0.777,1.092,-0.962,-1.554,1.162,-0.744,-1.188,0.74,0.617,0.928,-1.809,-0.145,-0.45,0.814,0.064,-1.626,0.821,Item_8013
-0.621,0.408,-0.77,-0.889,-0.21,-0.377,1.039,-3.112,0.214,0.133,0.878,1.088,-0.673,0.345,-0.075,-1.138,-0.773,0.209,0.633,-0.816,Item_8014
-1.152,0.366,-0.719,-1.06,-0.697,1.311,1.165,0.97,1.576,0.298,0.168,-1.103,-0.227,0.553,-0.339,-0.714,0.644,-0.275,0.149,0.477,Item_8015
-2.071,0.678,-0.937,0.21,-0.33,-1.085,0.44,-1.268,0.407,0.039,-2.018,0.14,0.409,-1.036,-0.978,-0.004,1.593,-1.32,1.644,-0.361,Item_8016
0.852,0.064,-0.014,-1.119,1.41,-1.689,-0.87,0.376,1.979,0.176,1.196,0.215,-0.107,1.369,-0.875,-1.851,0.401,1.299,0.546,-0.062,Item_8017
-1.102,0.425,0.276,1.632,0.087,-2.646,-0.857,2.438,-0.641,-0.64,-1.769,0.019,0.008,-0.515,-0.307,0.411,-0.074,-1.75,0.11,-0.228,Item_8018
0.303,1.231,0.463,1.336,1.697,0.268,0.275,0.431,-0.865,-0.689,-0.251,-1.834,-1.996,-0.659,-0.83,0.635,-2.064,-0.084,0.314,0.465,Item_8019
0.855,-0.47,0.157,-0.249,-0.897,-0.794,-1.517,0.11,-0.239,-0.779,0.811,0.492,0.857,0.053,-0.789,-0.718,0.591,-1.279,-0.429,0.286,Item_8020
-0.837,-0.223,-1.071,-0.521,1.783,-1.399,0.801,0.109,-3.681,-1.382,-0.661,-0.863,-0.324,-0.039,1.98,-0.587,-1.142,-1.717,-0.581,-1.767,Item_8021
-0.686,-1.61,-1.588,0.482,0.069,-0.452,0.124,-0.549,0.392,-0.69,0.786,-0.0,0.824,-0.903,-1.225,-1.142,0.262,-0.337,-0.007,1.612,Item_8022
-2.374,0.998,-0.056,0.964,-1.773,-0.615,0.45,-0.62,0.396,1.093,1.04,-1.839,-1.075,-1.103,0.499,1.202,-1.035,-0.679,1.23,0.816,Item_8023
0.098,2.275,0.151,-0.394,-1.861,-3.142,1.573,-1.741,-0.378,-1.004,-2.37,1.062,0.123,-1.135,-0.512,-0.755,-0.982,1.299,-0.376,-1.607,Item_8024
-0.04,0.572,-1.048,1.025,0.797,-0.654,-1.633,0.773,1.15,-0.962,-0.541,0.456,1.188,1.704,-0.891,0.661,0.391,0.745,-1.55,0.286,Item_8025
-1.925,1.236,0.225,-0.015,-0.289,1.452,-1.286,0.011,1.426,-0.309,2.082,1.566,1.142,0.06,1.815,1.795,-0.945,0.896,0.012,0.281,Item_8026
-0.551,1.196,1.931,-0.497,-0.667,0.409,0.347,-0.646,0.84,0.636,0.611,1.529,0.616,-0.121,-0.084,-1.738,-0.779,1.293,1.202,0.457,Item_8027
0.118,-1.107,-1.467,0.129,0.376,-1.018,-0.107,1.273,0.387,0.097,-0.726,1.867,1.637,0.018,-1.637,0.95,0.828,-0.962,-1.912,-0.529,Item_8028
-0.534,0.934,0.611,1.099,-0.203,0.043,-0.121,0.542,-0.028,1.277,1.247,-0.992,0.519,-0.084,-0.812,-0.849,-0.396,1.298,-0.232,1.933,Item_8029
0.88,0.328,-0.363,-1.024,1.242,-0.279,-0.91,-0.862,-0.173,-0.615,-1.085,-0.756,0.018,-1.214,-0.352,-0.868,-0.13,-0.205,-0.83,0.785,Item_8030
-1.088,-0.035,1.308,0.962,-2.488,-0.835,-0.28,0.265,-1.856,2.013,-0.465,0.985,0.325,-1.043,-1.51,-0.596,2.222,-1.584,-0.694,-0.909,Item_8031
1.09,0.031,1.634,1.402,2.394,1.639,-1.129,1.652,-0.596,0.092,0.704,1.025,0.271,1.631,-1.014,0.075,-0.885,-0.303,-1.067,-0.179,Item_8032
-1.771,0.826,0.461,-0.525,-0.046,0.487,0.116,-0.931,-0.022,0.056,-0.013,-1.1,0.426,-0.619,-0.018,-1.618,0.483,-0.711,0.576,1.459,Item_8033
0.635,-1.941,-0.41,0.455,-1.313,0.725,-0.477,-0.599,-1.162,0.148,0.269,-0.186,1.484,-0.479,1.556,1.371,-0.767,-0.973,1.805,-0.104,Item_8034
0.689,-0.446,0.01,0.37,0.453,0.147,1.348,1.275,0.06,-0.125,2.135,-0.15,0.189,1.485,0.608,-0.434,-0.277,0.243,0.895,-0.332,Item_8035
0.172,0.126,0.219,-1.336,-1.47,-0.125,-1.728,0.014,0.574,0.868,-1.152,0.234,-0.031,0.315,-0.303,-0.636,0.667,-0.961,0.91,1.15,Item_8036
-1.505,0.015,-0.808,-0.722,0.7,0.578,1.314,-0.298,-0.795,0.422,0.679,-0.324,-0.754,-0.137,0.392,-0.789,-0.324,0.097,-1.352,-0.607,Item_8037
-0.256,1.365,-0.513,-2.273,-0.531,1.089,-0.936,0.286,2.02,0.854,-0.456,-1.453,-1.728,1.012,-0.372,-0.103,-0.064,-1.737,2.14,-1.862,Item_8038
-3.418,0.521,0.18,-0.839,-0.137,0.076,0.106,1.941,-0.006,-0.575,0.49,0.179,1.186,1.777,-0.976,0.541,-0.222,1.229,0.441,-0.362,Item_8039
0.444,-1.363,2.018,-0.487,-1.256,-1.147,0.263,0.067,-0.322,0.053,1.09,0.968,0.663,-1.007,-2.277,0.26,0.167,0.628,0.919,0.525,Item_8040
0.535,0.641,0.885,0.675,0.137,-0.623,-0.582,1.828,0.589,0.899,-0.436,-2.14,0.779,-0.376,0.682,-0.177,0.12,0.97,-0.41,-0.156,Item_8041
-1.452,0.847,-1.866,-0.936,-0.36,-2.896,-1.375,1.209,-0.03,-0.546,-1.53,0.333,1.169,-0.985,-1.313,-2.164,1.301,0.772,2.109,0.483,Item_8042
-0.277,0.238,0.422,-1.071,-1.037,-0.986,0.009,-1.215,1.358,1.521,-0.779,0.083,0.963,0.441,0.09,0.661,0.86,0.505,-0.477,0.763,Item_8043
0.501,0.174,-1.436,0.277,-0.278,-0.33,-1.578,0.16,-0.074,-0.123,-0.993,0.619,-0.728,0.073,-0.469,0.467,0.41,1.174,0.254,-0.416,Item_8044
1.172,-1.306,0.191,1.34,1.647,-0.119,0.728,-1.149,1.032,-1.426,0.282,0.502,-1.813,-0.424,0.303,0.322,-0.062,-1.75,-0.887,0.286,Item_8045
0.89,0.383,0.466,-0.902,0.129,-1.693,0.373,-0.886,-0.339,-0.596,0.867,1.051,0.186,0.883,1.16,-0.148,-0.854,0.576,-1.656,1.601,Item_8046
1.001,-1.618,0.244,-0.012,0.555,-1.393,0.502,-0.558,-1.738,-0.472,1.332,0.47,0.236,-0.968,-0.96,1.239,-1.49,0.074,-1.008,0.369,Item_8047
-1.477,-0.279,0.469,0.488,-0.231,0.193,0.528,0.46,1.074,-0.379,0.513,-0.537,-0.249,-0.484,-1.513,0.289,2.34,-0.127,-1.16,0.411,Item_8048
1.451,0.266,0.24,1.167,-0.767,1.039,-0.188,-0.787,0.158,-0.627,-0.248,0.696,-0.517,-0.854,-0.355,0.152,-0.44,-0.211,1.391,0.887,Item_8049
-0.789,0.354,1.485,-0.443,-0.953,-0.929,-1.201,0.337,-0.719,0.434,0.593,0.291,1.519,-0.592,-1.075,0.388,-2.913,-0.771,-0.637,-2.03,Item_8050
-1.198,-0.282,0.534,1.388,-0.268,-0.089,0.488,-0.869,-2.039,-0.692,0.489,-0.351,0.102,-1.154,-0.098,2.233,0.752,1.264,0.572,-1.011,Item_8051
0.736,0.115,-1.198,-0.809,-0.354,0.854,-0.561,1.457,-0.4,-1.84,-0.711,0.165,-1.217,-1.658,0.736,0.181,0.376,0.992,-0.848,-0.047,Item_8052
-1.627,0.421,1.515,-0.477,-0.637,0.924,-0.905,0.1,-0.441,-0.017,-1.234,-1.868,0.163,-1.516,0.361,0.717,-1.892,0.158,0.265,-0.178,Item_8053
0.876,-0.331,-1.249,-1.159,0.282,0.551,1.751,-0.623,0.622,0.445,-0.0,-1.141,-0.739,0.089,-0.373,-1.699,0.18,0.724,0.683,-1.061,Item_8054
1.506,-1.322,-0.03,-0.208,0.984,0.756,-0.045,0.673,2.099,-0.549,-0.214,0.626,0.104,-0.126,0.645,0.014,0.279,1.193,-0.176,0.426,Item_8055
1.252,-0.065,-0.403,-0.7,-0.326,2.384,2.31,1.709,0.813,-0.832,0.164,0.619,0.712,-0.309,-0.498,1.558,0.036,-0.025,-0.125,0.425,Item_8056
0.467,1.94,-0.388,-1.01,-0.096,1.376,-0.768,-0.265,1.49,1.081,-0.427,-0.116,-0.784,-0.371,1.433,-0.737,-0.971,-0.52,1.808,1.579,Item_8057
0.219,0.875,-0.73,0.585,-0.189,2.161,0.183,1.557,-1.332,0.579,0.688,0.486,-0.485,0.141,0.519,-0.045,-0.233,0.016,-0.143,0.675,Item_8058
-0.107,-1.292,-1.546,0.195,-0.151,-1.147,1.575,-0.243,-1.005,-1.673,-0.515,-0.51,0.074,1.695,-0.895,0.116,-0.262,1.346,0.231,1.203,Item_8059
-1.0,1.895,-0.651,1.792,-2.733,0.982,1.117,0.543,0.706,-1.365,0.624,-1.11,-0.538,0.277,0.214,0.404,0.08,0.204,0.485,0.474,Item_8060
-0.032,-0.072,-1.079,0.338,2.052,0.439,0.109,-2.18,-0.504,0.789,0.148,0.501,0.433,0.321,-0.192,0.609,-1.066,-1.206,-0.183,1.324,Item_8061
0.01,-0.756,-0.046,-1.866,-0.218,-0.78,-2.161,-1.59,0.268,-0.294,2.111,0.715,-0.237,-1.207,-0.312,1.828,0.057,-0.592,-0.003,-0.774,Item_8062
0.563,-0.253,1.486,-0.446,-0.892,-1.554,2.446,-0.894,-0.128,-1.453,-0.552,-1.845,-1.399,1.908,-0.185,-0.66,1.059,-1.21,1.104,0.635,Item_8063
0.977,0.145,-1.544,-0.623,-0.579,0.97,-0.175,0.211,0.065,0.562,-0.736,-0.735,-1.32,-1.848,-0.013,-1.057,1.125,-0.719,0.041,0.693,Item_8064
1.216,1.331,1.675,0.703,0.664,0.359,0.068,1.781,0.19,-1.946,0.229,0.153,0.413,0.227,1.379,0.664,-0.209,0.749,-1.009,-1.004,Item_8065
1.372,-0.368,-1.094,-0.483,1.122,2.034,-0.161,0.362,-1.468,0.424,0.152,1.306,0.106,-0.247,-0.657,0.634,2.132,-0.729,-0.409,-2.113,Item_8066
0.104,0.274,2.009,0.649,-0.562,1.989,-0.423,0.445,-2.007,0.249,0.259,-0.953,-1.539,0.722,1.292,-1.784,-1.67,-1.946,0.439,-1.176,Item_8067
-0.044,0.639,-0.554,-0.238,0.095,0.512,0.071,-0.645,0.481,0.396,1.708,0.506,-1.107,-1.055,-0.579,-2.323,-1.698,0.101,-1.136,1.964,Item_8068
-0.001,1.515,-1.618,-0.685,0.285,0.683,-0.384,-0.53,-0.32,-1.531,-0.509,-1.015,-0.705,-1.258,-2.108,-0.027,1.084,-1.294,-1.258,-0.92,Item_8069
-0.016,0.549,-0.592,-1.519,0.652,-0.405,0.701,0.68,-0.484,-0.305,-0.93,-0.813,0.135,0.496,1.033,-0.149,0.398,-0.008,-0.186,1.577,Item_8070
-0.419,0.503,1.011,-1.694,1.802,-0.32,-2.792,0.298,0.374,0.448,-1.307,1.485,1.466,-0.689,0.034,-0.996,1.259,0.766,-0.39,0.759,Item_8071
-1.2,1.242,-0.159,-0.849,-0.779,-0.439,0.725,0.379,-0.596,-0.381,2.063,-1.438,1.603,-0.512,1.469,-0.567,-0.556,0.501,-0.026,0.435,Item_8072
1.001,-0.405,-0.217,0.305,-0.803,1.072,0.416,-0.231,-0.332,-0.306,1.344,-1.063,-0.482,-0.165,0.935,1.697,1.293,1.806,-2.974,-0.576,Item_8073
0.286,-0.605,-0.223,-0.361,0.204,0.489,-1.572,-0.524,-0.585,0.315,0.447,-0.736,-0.289,-0.661,0.36,-1.103,1.209,1.1,-0.887,-1.006,Item_8074
0.179,-0.391,-0.844,-0.719,-1.147,-0.737,-1.374,-0.726,-1.917,0.419,1.057,-0.663,-0.8,1.755,1.7,-0.527,1.333,-0.067,0.597,-0.092,Item_8075
-2.706,1.251,0.706,0.352,-1.739,-0.166,0.378,0.09,0.481,-0.969,0.241,0.294,-0.022,-1.419,-0.231,1.686,1.732,-0.796,-0.078,1.085,Item_8076
0.245,-0.297,0.427,-0.507,-0.352,1.606,-0.224,1.41,1.044,0.563,-2.057,-0.33,-0.377,0.995,0.261,-0.419,0.773,-1.065,-2.325,-0.686,Item_8077
-0.139,2.076,-0.577,0.685,-0.511,-1.117,1.051,-0.435,0.172,0.431,2.775,0.328,1.148,-0.791,-0.317,0.254,-1.292,-0.946,0.149,0.142,Item_8078
-0.205,1.226,-0.684,0.271,1.682,0.099,-0.865,-1.259,-0.81,0.646,-0.554,-0.695,0.781,-0.256,0.888,0.582,-0.279,0.922,-0.59,0.873,Item_8079
0.042,0.505,0.352,0.376,0.134,0.672,-0.504,-0.229,-0.465,-1.019,-0.669,-0.289,0.233,0.894,-1.242,-1.707,0.838,-0.321,-2.836,-1.117,Item_8080
-0.932,-0.934,0.105,-0.731,1.266,1.336,0.422,-1.755,0.432,-2.181,-0.948,0.842,0.514,1.108,0.273,-0.699,1.113,1.145,1.393,0.596,Item_8081
-1.338,-0.461,0.104,0.98,-0.246,-1.518,-0.226,0.242,-0.235,0.204,0.445,0.272,-0.473,0.053,-0.687,-0.357,0.68,0.787,-0.359,-0.878,Item_8082
-0.106,-1.233,1.646,0.087,-0.744,-0.039,0.375,-1.004,-0.36,0.215,0.329,-0.211,-1.14,-1.252,-1.116,1.331,0.225,0.204,-0.712,0.112,Item_8083
1.193,0.453,0.74,0.897,-1.465,-0.47,0.924,-0.357,0.015,-1.713,-0.93,0.028,1.923,-0.207,0.196,0.048,0.854,-0.79,-0.055,-0.802,Item_8084
-0.736,1.553,-1.285,1.042,-1.556,-1.534,-1.197,-2.681,-0.482,1.54,0.245,-0.758,-0.039,-1.743,0.151,-0.653,-1.0,-0.447,0.852,0.034,Item_8085
-0.074,-2.308,0.348,0.792,-0.082,0.555,1.098,-0.047,-0.845,1.068,1.798,-0.697,0.291,-1.024,0.635,-1.068,-0.962,-0.31,-1.342,-1.021,Item_8086
-1.575,-0.765,-0.505,0.626,-1.416,0.804,-0.429,-0.536,-0.74,0.637,-0.801,0.882,-1.646,0.314,1.654,-0.385,1.225,-0.473,-0.478,2.164,Item_8087
-0.281,0.528,0.774,0.973,-0.371,0.318,-1.033,-0.741,-0.592,-0.069,0.102,0.742,1.285,0.336,2.312,0.09,0.058,1.189,0.208,0.395,Item_8088
0.315,-0.252,-1.246,0.967,1.215,1.272,0.014,-0.063,-1.344,-1.496,-0.192,1.452,-0.99,-1.134,-0.107,-0.399,0.003,-0.557,0.807,-0.763,Item_8089
1.028,-0.997,-0.596,-0.133,-1.329,-0.711,1.452,-0.629,-0.172,-0.428,1.112,-0.101,0.157,-0.61,1.357,0.423,0.622,0.12,-0.557,-0.643,Item_8090
1.138,1.322,-0.351,0.488,-0.733,0.022,-1.43,-0.566,-0.349,1.031,0.629,-0.941,0.147,-0.336,-1.26,-0.938,-1.199,-0.541,1.09,0.074,Item_8091
0.107,0.604,0.326,-1.724,0.009,-0.083,-0.452,0.206,-1.386,0.834,-0.926,-1.134,-0.637,0.313,-1.15,-1.428,-0.213,-1.606,0.829,0.107,Item_8092
0.606,-1.682,-0.084,-2.056,0.017,-0.791,2.528,-0.781,0.035,-1.855,-1.05,-1.647,-0.175,2.132,-1.421,-2.317,1.022,0.7,-0.279,-0.633,Item_8093
0.188,1.546,-1.015,0.599,0.225,0.692,-0.491,0.635,1.161,1.607,-0.587,1.973,-0.582,0.3,1.144,0.627,-0.924,-1.181,-0.616,0.643,Item_8094
-0.354,-0.399,0.503,-0.373,-0.665,1.254,-0.466,-1.289,0.199,0.962,-1.081,-0.158,-0.53,0.623,-0.344,-1.501,-0.383,0.685,-0.019,-0.468,Item_8095
-1.236,-0.244,-0.233,-0.795,1.137,0.14,-2.134,-1.795,1.652,-0.123,-0.106,1.268,0.815,-0.525,0.705,1.676,0.84,-0.033,-0.564,-0.044,Item_8096
1.258,0.233,1.183,-0.897,-0.495,-1.234,1.972,0.987,-1.285,-0.261,-0.777,0.1,0.047,1.647,0.501,0.38,1.254,1.566,0.185,-1.746,Item_8097
0.794,-1.932,-0.516,1.224,0.448,-1.924,0.609,0.084,-0.199,0.763,-0.074,-0.944,0.199,-1.266,-1.587,0.216,0.349,1.425,-0.296,-0.376,Item_8098
-1.119,-1.502,-2.095,0.379,0.813,0.877,0.282,-0.409,-0.34,-0.801,1.216,-0.665,-2.524,-0.401,0.552,0.136,-0.82,-0.466,-1.515,0.663,Item_8099
-2.022,1.982,-0.091,-1.274,-2.392,-1.186,-0.659,-0.925,-1.357,0.468,-0.625,-1.157,3.057,-1.194,-0.188,-0.938,2.821,1.266,0.836,-0.997,Item_8100
1.433,-2.82,2.252,-0.496,-0.28,-0.482,0.844,-0.876,-0.68,-0.217,1.145,2.068,-0.235,-0.922,0.739,1.721,-1.333,0.533,2.15,0.024,Item_8101
0.52,0.331,-0.163,2.761,0.511,0.787,-1.701,-0.193,0.828,-0.457,1.198,-0.538,0.148,1.56,-0.045,1.137,0.687,-0.783,-0.989,1.561,Item_8102
0.732,-0.663,-0.255,-0.969,-1.82,0.421,-0.128,-0.922,-2.078,0.465,1.006,-0.312,0.675,0.264,0.274,0.363,0.443,0.361,0.436,0.29,Item_8103
1.487,-0.492,-0.992,-0.419,-1.096,-0.654,-1.459,0.181,0.069,0.555,-0.709,1.721,0.641,-1.23,-1.318,-0.506,-1.293,0.156,0.163,-0.761,Item_8104
-0.633,-0.638,0.191,0.098,-0.664,-0.325,-1.581,-0.692,0.596,-0.246,-1.617,-0.153,0.672,1.168,-1.575,0.452,0.632,-0.012,0.476,-1.548,Item_8105
0.221,-0.638,-1.008,1.585,0.908,-1.654,2.767,0.519,-1.204,-0.194,1.077,0.991,-0.879,-0.107,1.325,0.689,0.623,0.109,-2.913,0.312,Item_8106
-0.974,0.27,-3.599,-0.911,1.284,-0.256,-0.235,0.575,-0.344,0.437,-1.232,-0.941,1.639,-0.124,2.092,0.045,-0.731,-1.315,1.251,0.232,Item_8107
-0.677,0.84,1.155,-0.574,2.42,0.053,-0.123,2.101,0.882,0.495,1.947,-0.351,-0.002,0.165,0.754,-1.97,-0.733,-1.528,-0.84,0.912,Item_8108
0.668,0.037,1.113,0.404,0.748,-0.387,-1.66,2.058,-0.73,-1.239,-0.164,-0.596,0.348,-0.724,-0.375,-1.089,-0.242,-1.101,-0.289,-0.481,Item_8109
-0.014,-0.964,-1.183,-0.751,-1.835,-0.585,-2.283,-0.633,0.553,0.428,0.066,-0.793,0.793,-1.545,-0.574,-0.703,0.05,-0.548,-0.235,-0.622,Item_8110
1.519,-0.248,-2.021,1.357,-0.102,1.803,0.853,-1.487,-1.658,1.054,0.095,-1.963,-1.12,-1.301,-0.767,-0.865,1.487,-1.454,-1.257,-0.755,Item_8111
0.333,0.14,-0.664,-0.165,0.719,-1.143,0.615,0.591,-1.588,0.926,0.594,0.709,-1.808,1.4,0.177,0.652,1.115,0.183,1.19,-0.224,Item_8112
-0.992,-0.28,0.386,-0.068,1.623,0.589,-1.904,0.562,1.963,0.88,1.675,2.163,-2.13,1.664,0.632,-0.294,1.03,2.061,0.744,0.149,Item_8113
2.42,1.38,0.635,0.246,-0.047,-2.249,-1.213,1.161,0.742,0.604,-0.427,1.228,-0.084,-1.02,0.905,0.267,0.376,0.193,-0.292,1.005,Item_8114
2.955,0.229,-0.685,-0.383,-0.06,-0.56,1.005,0.694,0.748,0.386,0.464,-1.148,-0.688,0.718,-0.749,-1.363,0.521,0.365,-0.031,-0.104,Item_8115
-0.23,-0.55,1.109,0.066,-1.886,-0.011,-2.246,0.728,-0.678,-0.407,0.93,1.079,-0.644,0.642,-0.144,0.865,2.106,0.338,-1.395,0.513,Item_8116
-0.603,0.268,-0.627,0.93,0.11,0.443,0.339,0.82,-0.947,1.038,-1.414,-0.683,1.365,-0.867,0.372,-1.28,-0.338,-0.81,0.734,-1.177,Item_8117
-1.618,0.7,-0.662,0.104,-0.876,-1.348,-1.226,-1.533,-0.852,0.451,1.158,-1.212,0.123,-0.592,-1.182,0.371,0.311,0.767,-0.183,-0.956,Item_8118
0.727,-0.47,1.181,0.081,0.493,0.465,-0.936,0.166,0.653,-0.359,2.007,-0.408,2.356,1.045,1.001,2.375,1.073,0.745,-0.641,-0.187,Item_8119
-0.617,-0.531,1.546,-0.619,0.501,1.291,0.716,0.818,-1.342,0.599,0.751,0.671,-0.349,-0.872,-1.226,-1.145,0.828,-2.503,0.065,-0.616,Item_8120
0.702,1.272,0.14,-0.372,-0.686,-0.629,0.196,-0.337,-0.419,1.616,-0.309,-0.683,-0.471,1.863,-0.554,-0.729,-2.16,0.646,1.252,0.069,Item_8121
-0.008,-0.292,-0.585,0.653,-0.664,-1.156,0.478,0.121,-1.463,0.326,1.539,0.616,0.623,-0.292,1.767,0.728,0.818,0.1,0.842,-0.257,Item_8122
1.059,0.309,-0.462,1.705,-0.238,-0.841,2.439,0.076,-0.003,0.519,0.449,-0.589,-2.275,1.666,-0.145,1.938,1.389,2.216,0.361,-0.322,Item_8123
-1.231,-0.4,0.197,-0.075,-0.687,-0.897,-0.442,-0.313,1.184,0.195,-0.783,1.026,-0.092,1.025,-0.456,0.946,1.441,0.952,-0.117,-1.418,Item_8124
2.609,-1.486,-0.51,1.964,0.922,0.641,-0.963,0.039,-0.169,0.466,-1.372,0.372,0.118,0.548,2.244,-1.311,-0.303,0.319,1.994,-0.185,Item_8125
1.408,-0.088,1.437,-0.937,-2.386,-0.193,-0.463,-0.691,-0.768,0.13,-0.266,1.323,0.836,0.405,0.629,-1.116,-0.057,-0.05,-0.347,-0.203,Item_8126
1.267,0.149,0.509,-0.368,1.888,1.437,0.385,1.173,-0.356,0.072,-0.627,1.308,1.251,1.842,0.222,0.422,0.089,-0.547,-0.202,-0.6,Item_8127
-1.973,1.414,-0.595,-0.37,0.016,-0.164,-0.338,0.457,-0.657,2.266,-0.579,-0.501,1.293,1.147,0.55,0.287,0.483,0.457,-0.566,-0.058,Item_8128
1.929,0.576,-0.522,0.677,-1.211,-1.097,0.377,1.259,0.006,-0.984,0.264,1.092,0.715,0.579,-0.357,-1.732,1.566,0.899,0.53,-0.026,Item_8129
-1.744,2.586,0.989,1.509,0.195,-0.317,-0.019,-0.733,-1.628,-1.396,-0.554,0.735,0.166,0.936,-0.199,-1.122,-0.439,0.233,0.266,-0.094,Item_8130
-0.672,0.246,0.736,-2.502,-0.717,-0.91,0.592,0.326,0.648,-0.781,-0.028,-0.058,-1.043,-0.535,-0.612,-1.104,-1.556,0.377,0.831,0.66,Item_8131
