attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
-0.721,1.003,0.14,2.055,0.659,-1.135,0.116,-1.204,2.005,-0.989,1.114,0.954,-0.683,0.328,0.256,0.833,0.177,-0.668,0.561,0.564,Item_3973
-0.931,-2.305,0.592,0.373,0.432,1.319,0.876,1.293,0.783,0.144,-1.23,1.541,-0.21,-0.606,0.637,-1.836,-0.739,-0.629,-0.658,1.935,Item_3974
-0.082,-0.639,-0.048,0.854,-1.906,0.114,-0.453,0.27,-1.146,-0.18,-0.137,-1.271,1.864,0.415,0.921,-0.354,0.215,-1.202,-0.64,-0.899,Item_3975
0.297,1.707,0.903,1.812,0.794,0.42,-0.922,0.323,-0.474,0.832,-1.359,-0.108,0.017,1.787,-1.023,1.168,0.823,-0.256,0.41,-0.25,Item_3976
0.015,0.753,2.545,0.964,0.248,1.424,-1.421,-0.405,0.067,-1.039,-0.541,-1.656,-1.279,-0.245,-0.941,0.421,0.268,0.357,-0.504,1.082,Item_3977
0.501,0.225,0.233,-0.208,1.319,1.142,-0.365,0.165,-0.397,2.466,-0.255,1.195,2.679,0.317,-1.742,1.51,-0.512,-0.687,1.779,-1.302,Item_3978
1.435,-0.224,-1.853,0.884,-2.252,-0.046,-1.634,-0.328,0.697,0.423,0.208,1.009,-0.0,-0.216,0.285,-0.662,0.863,0.071,0.716,-0.177,Item_3979
0.499,0.665,-2.019,-1.461,-0.558,-0.131,1.275,0.454,0.523,1.542,1.376,-1.009,1.233,0.105,-0.515,-0.293,-0.625,0.141,-0.083,1.236,Item_3980
1.933,-0.405,-1.296,0.668,0.942,0.38,-1.539,-0.792,0.147,-0.616,-0.998,2.144,-1.0,1.207,0.413,0.608,1.138,-0.689,-0.3,0.473,Item_3981
-1.849,1.65,0.116,-0.942,1.094,0.092,-0.721,0.946,-2.326,0.42,1.31,-0.833,-1.282,0.423,-0.677,2.248,-0.53,-0.194,0.521,-1.818,Item_3982
0.06,1.119,-0.081,-1.148,-0.434,-1.915,-0.291,1.11,-0.624,0.699,-1.482,1.879,1.131,-0.492,-1.323,-0.508,0.282,1.086,-2.11,1.205,Item_3983
0.257,-1.163,-2.549,0.137,0.22,-0.616,0.912,2.034,-0.399,-0.747,1.717,-0.221,0.659,-0.607,1.14,-1.244,0.145,0.296,-0.183,-0.636,Item_3984
1.793,0.809,-0.865,-1.884,1.479,-0.926,0.062,0.092,0.286,-1.688,-0.349,-0.016,-0.055,0.715,0.165,0.445,-0.599,1.707,-0.289,0.329,Item_3985
0.114,0.451,1.2,-0.841,0.826,0.737,0.173,0.227,-1.156,-0.34,-1.907,-0.306,-0.063,-1.399,0.299,1.207,0.215,-0.005,-0.525,0.372,Item_3986
-1.016,-2.412,1.58,0.961,-1.099,-1.446,0.106,0.064,0.816,-0.335,1.155,-0.217,1.213,-0.181,-0.864,-0.374,0.654,0.354,0.053,-1.044,Item_3987
-0.06,-0.653,-0.679,0.995,-0.766,-0.823,0.314,-0.916,-0.554,1.926,-0.167,0.676,2.515,0.199,0.525,0.313,-0.325,0.126,-0.179,-0.911,Item_3988
0.833,-1.809,0.008,-0.279,-1.036,0.623,-1.022,-0.408,0.728,-1.925,1.078,-0.036,-0.309,-1.379,0.09,0.025,0.547,-0.47,-0.975,0.314,Item_3989
-0.578,0.504,-1.031,0.794,1.49,-0.167,1.349,0.753,0.337,-0.013,-0.544,1.198,0.996,-1.045,0.115,-0.814,0.475,0.749,-1.563,-0.084,Item_3990
0.424,0.091,1.784,-1.573,1.355,-0.884,-2.143,0.32,-0.126,0.092,0.521,0.55,-0.531,0.812,-2.017,-0.095,1.129,0.286,0.05,-0.344,Item_3991
0.347,-0.281,0.627,-0.519,1.526,0.547,1.813,-0.388,1.224,-1.265,0.722,-0.116,0.119,0.729,0.743,0.839,0.352,0.542,-0.222,-0.644,Item_3992
0.167,-2.145,0.419,0.87,0.62,-0.611,-2.045,0.656,-0.789,-1.287,0.948,-1.355,-0.172,1.777,-0.667,-1.066,0.507,0.327,-1.657,0.053,Item_3993
1.178,1.4,-0.26,0.496,0.542,1.008,-0.091,1.295,-0.73,0.78,-1.002,-1.79,0.612,2.955,0.32,-0.209,1.242,-0.445,-1.765,0.943,Item_3994
1.555,0.129,0.313,-0.609,-0.163,0.222,0.045,0.036,-3.141,0.165,-1.328,0.476,1.057,0.56,-1.148,-0.834,-0.067,0.853,0.995,0.361,Item_3995
-0.964,1.174,-0.026,-0.398,-0.487,-1.522,1.1,-0.125,-0.692,0.607,0.787,-1.733,1.551,2.221,0.102,0.239,2.394,-1.093,-0.522,0.581,Item_3996
1.148,0.038,-0.814,1.288,-0.008,0.001,0.93,1.506,0.24,0.478,1.046,-0.226,-0.548,-0.368,-0.92,-1.088,2.221,-0.895,0.271,-0.086,Item_3997
1.049,0.116,1.387,-0.129,0.245,0.751,0.199,0.527,0.284,-1.414,0.766,1.178,-0.13,-0.205,0.293,1.946,-0.285,0.622,-0.175,0.598,Item_3998
-1.276,1.796,0.367,-0.279,-0.252,0.278,2.003,1.547,-0.269,0.094,0.144,-1.952,-0.23,0.21,-0.908,1.727,-1.126,-1.015,0.692,0.279,Item_3999
-0.452,1.007,0.244,1.849,-1.778,-0.522,1.654,0.48,-0.105,-0.403,0.35,-1.145,-1.434,0.563,0.855,0.941,-0.429,-0.469,-0.003,-0.993,Item_4000
0.664,-0.296,-0.067,-0.175,0.514,0.286,1.906,-0.384,1.793,-1.812,0.49,-1.586,-1.024,-0.975,-1.052,-0.608,2.201,-0.878,-1.614,0.494,Item_4001
0.242,2.216,-0.041,-2.287,-0.427,-0.447,-1.233,-0.563,-0.15,-0.061,-1.38,0.609,1.636,0.281,1.106,0.181,-1.046,0.271,-0.503,-1.109,Item_4002
-0.078,0.82,-0.341,1.94,0.951,-0.548,-0.578,2.145,-0.336,0.364,0.422,-1.724,-1.711,0.856,-1.047,0.012,-1.51,-0.328,0.214,-2.06,Item_4003
0.054,0.109,-0.469,-1.1,-0.377,-0.375,1.925,-0.121,-0.464,-0.123,0.424,0.387,0.45,0.603,-1.46,0.516,0.184,-0.623,0.106,-0.11,Item_4004
-0.021,0.174,-1.678,0.263,0.65,0.244,-0.725,-0.863,0.182,0.803,1.309,0.765,0.512,-2.543,-0.614,0.313,-0.68,-0.93,-1.062,1.765,Item_4005
-1.3,-0.212,-0.728,-0.864,0.411,0.823,-1.177,0.053,-0.114,-0.452,-0.934,1.109,-1.034,-1.303,1.099,0.2,-1.181,-0.077,-0.624,1.489,Item_4006
-0.242,0.532,-0.023,1.437,0.203,1.158,0.541,-0.553,0.002,-0.213,-0.573,-1.077,1.36,-2.061,1.332,-1.338,0.543,-0.586,-1.667,1.145,Item_4007
-2.399,0.796,0.13,1.051,0.626,0.613,0.898,0.838,0.451,-0.335,-0.229,0.107,-0.266,2.186,-0.087,-1.15,-0.121,-0.838,1.958,0.098,Item_4008
0.635,0.515,0.946,0.238,-0.399,0.047,-1.227,-0.15,1.794,0.735,-0.106,2.012,-0.609,0.343,-0.303,-0.205,0.394,0.576,-0.203,-0.836,Item_4009
1.832,0.101,-1.037,-1.022,1.991,2.464,0.337,-0.614,0.333,-0.306,0.574,0.35,-0.032,-0.084,-0.22,0.949,-0.193,2.056,2.149,-0.378,Item_4010
-0.361,-0.049,-0.642,0.851,1.184,1.284,-0.208,-0.22,-1.991,-0.657,-0.932,-1.107,-0.487,-0.307,-0.025,1.36,1.166,-1.125,0.428,-0.8,Item_4011
0.148,1.311,-0.486,-0.987,0.051,1.32,2.005,-0.616,0.132,0.275,-1.421,-1.476,0.324,-0.376,-1.401,0.687,0.061,0.012,-1.095,-1.706,Item_4012
-0.598,0.049,-0.709,-1.097,-0.372,0.035,1.415,0.15,-1.467,-2.022,-2.454,0.34,-1.052,0.498,1.18,0.59,-0.227,1.848,-0.461,-0.903,Item_4013
0.334,0.773,-2.585,1.111,-1.625,-2.052,-0.344,-1.063,0.416,0.356,0.308,1.224,-0.315,0.367,-1.669,0.961,-0.501,-0.284,-0.342,-0.1,Item_4014
-0.369,-2.165,1.24,-0.65,-0.374,-0.193,0.524,-0.493,1.066,1.875,1.636,0.253,-0.577,-0.603,-0.37,-0.851,0.416,-0.226,-0.016,-0.308,Item_4015
0.451,0.256,-0.353,-0.148,-0.149,0.671,-0.778,-0.465,-1.9,-1.075,-0.236,-0.437,-1.962,0.525,-0.881,-1.62,0.364,0.834,-2.437,0.682,Item_4016
-0.216,-0.256,-1.12,-0.155,-0.091,2.253,0.522,-0.002,1.182,0.885,-1.454,0.662,0.098,-0.7,-1.034,-0.147,-0.01,1.149,-2.252,-1.259,Item_4017
0.196,-0.139,0.11,-0.458,0.249,-1.589,2.098,0.418,0.457,-1.066,-0.589,0.511,-0.35,0.268,-0.779,-1.338,1.111,-0.896,0.91,-0.839,Item_4018
-0.159,-0.387,-0.21,0.758,1.632,-0.192,0.121,-0.269,0.087,-0.718,-1.036,0.325,0.223,1.136,0.049,-0.047,0.518,0.985,-0.158,-2.575,Item_4019
-1.05,1.07,1.706,1.333,-0.439,-0.328,0.74,0.6,-2.486,0.043,-0.054,-1.152,-0.597,0.264,-0.218,0.932,1.761,0.945,0.447,-0.149,Item_4020
0.796,-0.623,-0.547,-1.232,-1.55,1.281,0.27,0.531,-0.126,1.89,1.759,-0.017,-0.028,-0.22,-1.115,-0.409,-0.315,-2.217,-2.278,-0.064,Item_4021
0.832,-0.77,1.75,-0.281,-0.847,-1.424,0.098,-2.01,-0.75,0.045,-1.397,-0.523,0.025,-1.218,0.651,0.942,-1.011,-0.2,-0.125,0.347,Item_4022
-0.298,-0.722,-1.057,0.836,-0.579,-0.776,1.047,0.145,-1.022,-0.195,-0.97,-1.181,-0.545,-0.205,-0.617,0.542,0.651,-0.708,-0.176,-0.471,Item_4023
-0.989,0.157,-1.88,-0.959,-1.163,-0.904,-1.086,-1.616,-0.292,-0.371,-0.01,0.236,0.406,-0.805,0.062,-0.262,-0.108,-0.457,-0.802,-0.245,Item_4024
-0.476,0.299,0.945,-0.941,-0.537,2.319,-1.821,-1.61,1.053,1.913,1.453,0.314,-0.431,-0.274,0.401,0.935,0.537,-2.015,-1.177,0.278,Item_4025
-1.384,-1.904,0.874,0.258,1.549,0.971,-0.623,0.247,-0.792,-1.613,1.196,-0.194,1.348,0.109,0.278,0.577,-0.184,-0.237,0.242,1.246,Item_4026
0.505,0.017,-0.411,-0.118,-0.864,-0.982,-0.238,0.006,0.727,-1.129,0.011,0.427,-0.981,-0.46,0.759,-0.059,-2.017,0.774,0.089,-1.606,Item_4027
-0.878,-0.126,0.312,1.029,-0.901,-0.451,0.884,1.045,-0.323,-0.533,0.5,-2.071,-0.014,-0.027,-0.468,0.472,1.092,-0.976,-0.728,0.666,Item_4028
-1.452,-0.532,2.168,0.189,-0.284,-1.724,-2.407,1.063,-1.163,0.045,1.274,-0.498,-0.46,0.696,1.355,0.847,1.47,-2.308,0.421,1.284,Item_4029
0.45,-0.144,-1.225,-0.734,1.5,-0.036,-0.63,-1.551,0.466,-0.806,-0.032,1.726,0.797,1.31,0.144,0.713,1.33,-0.829,-0.037,-0.689,Item_4030
-0.609,-0.148,-0.954,-0.37,0.686,-0.096,-0.776,0.786,-0.916,-1.104,1.201,0.845,-0.34,1.896,-0.565,0.682,-1.58,-1.015,1.029,1.421,Item_4031
-0.15,2.28,1.309,-0.696,-0.378,-1.386,-0.443,0.239,0.04,0.031,0.997,0.167,0.685,0.447,0.287,0.922,0.802,-1.126,1.819,0.12,Item_4032
-0.951,-0.065,0.261,0.588,0.961,0.768,1.838,0.106,-0.159,-1.467,0.97,0.61,-0.566,0.243,-0.01,0.175,-0.274,0.113,-1.519,-0.406,Item_4033
0.308,-0.705,0.389,2.065,-1.155,-1.833,1.206,2.093,0.371,0.006,-0.645,0.539,-0.015,0.849,-1.713,0.327,-0.834,0.947,-1.145,0.63,Item_4034
-0.582,-0.435,0.85,-0.796,-1.501,0.073,-0.661,-1.371,0.35,0.29,0.117,0.508,-1.995,-0.763,0.278,1.036,0.24,1.168,-0.677,-0.615,Item_4035
-0.372,-0.083,-1.775,-0.021,-0.034,-0.613,-0.769,0.272,0.589,0.144,0.143,-0.037,0.015,0.681,1.621,1.493,-1.084,-2.111,0.53,0.021,Item_4036
-0.06,0.381,-0.244,-1.62,-1.142,-1.081,0.667,1.886,-0.47,2.601,-1.896,-0.508,0.183,-2.552,1.522,-0.692,0.034,0.448,-1.591,2.432,Item_4037
0.134,-0.341,-1.111,0.205,-1.576,0.139,1.397,1.165,-0.556,-0.278,0.541,1.182,1.533,1.63,-0.933,0.753,-1.383,-0.463,-1.174,-1.153,Item_4038
0.242,-0.692,0.287,-1.209,0.484,-0.43,-0.292,-1.3,1.019,0.14,0.54,-1.277,0.676,0.041,-0.496,1.377,0.409,0.453,-1.965,1.081,Item_4039
0.448,1.238,-0.593,-0.713,1.615,0.958,-1.429,0.016,1.023,0.178,-0.55,-0.669,0.064,1.021,-0.995,-2.134,-0.406,0.45,0.672,-1.014,Item_4040
0.27,-0.639,0.736,-0.132,0.838,0.067,0.5,-0.443,-0.71,-0.284,0.617,2.524,1.26,1.52,-0.105,-0.537,-2.204,-0.598,-1.379,0.769,Item_4041
-0.197,-1.32,0.547,0.317,-1.134,1.513,-0.753,0.597,-0.125,1.647,0.921,-1.098,1.82,-1.267,-1.059,1.623,-0.028,0.312,0.423,-1.077,Item_4042
1.881,2.194,-1.868,-0.45,0.68,-0.112,-0.543,0.562,0.66,1.692,-1.734,-1.008,-0.754,2.397,1.51,0.275,-0.084,0.441,1.175,-0.253,Item_4043
0.274,-0.337,-1.395,-1.79,-0.691,-0.373,0.437,0.269,-1.391,0.009,-0.546,-0.249,0.08,1.281,-0.46,1.678,-1.3,-0.877,-0.096,-1.169,Item_4044
-1.32,0.074,-1.325,-0.96,-0.082,1.703,-0.192,0.13,-1.15,-1.048,-2.292,-0.984,0.765,-0.575,0.151,0.223,0.736,1.66,0.607,-0.238,Item_4045
0.797,0.304,-2.238,-1.199,-0.225,-0.585,-0.123,-2.427,0.841,-0.05,1.216,0.026,0.201,-1.036,-1.205,0.133,0.002,-1.642,0.94,0.05,Item_4046
-0.506,-0.87,0.756,-0.696,0.236,-0.168,-0.53,-1.298,1.301,-1.005,-0.862,1.339,-0.102,0.32,1.514,1.49,-0.549,1.152,-1.603,-1.758,Item_4047
0.044,-0.084,0.648,0.543,0.692,1.602,1.963,0.878,-0.022,-0.206,-0.014,-0.574,0.924,1.041,-0.634,-0.165,-1.769,-0.091,0.039,-1.107,Item_4048
-0.528,-1.153,-1.574,1.482,-1.572,0.114,0.976,1.422,-1.061,1.278,0.161,0.573,1.76,0.611,-0.928,-2.055,0.64,0.407,-0.795,0.183,Item_4049
-1.355,0.36,-1.34,1.21,2.101,0.289,0.388,0.588,0.277,-1.096,1.413,0.45,0.56,1.009,0.965,1.234,0.454,-0.859,0.417,-0.025,Item_4050
-0.875,1.452,-0.15,0.228,-0.728,-0.054,0.931,2.046,-1.46,0.022,-3.13,-0.429,0.117,0.163,1.638,-0.227,1.562,0.247,-0.51,0.191,Item_4051
0.129,0.199,-0.698,-0.71,1.136,1.055,-0.829,-0.135,0.383,0.815,0.188,1.154,-0.078,1.547,2.552,0.073,0.375,-0.94,-0.171,0.179,Item_4052
0.698,-0.205,0.746,-0.375,1.009,0.415,0.37,-0.46,-0.084,-0.374,0.869,-1.355,-0.706,1.207,0.188,1.223,0.83,0.933,0.421,-0.658,Item_4053
0.075,-1.248,-0.165,-0.545,-1.861,0.426,0.328,1.262,-1.224,1.081,-2.319,-0.147,1.976,-0.029,-0.735,-0.083,0.848,-0.282,0.392,0.381,Item_4054
0.549,1.036,1.98,0.087,0.323,-1.187,0.945,1.361,0.688,-1.386,-0.405,0.051,-0.857,2.145,0.41,0.932,0.947,0.112,-1.201,0.789,Item_4055
2.011,-0.378,-0.567,0.839,0.924,1.145,-0.141,-0.144,-2.628,0.05,-0.564,-2.207,1.894,0.242,-1.783,0.377,1.861,1.204,0.967,-1.232,Item_4056
-0.544,-0.869,0.018,0.775,0.437,-0.908,-0.184,1.043,0.511,0.4,-0.878,0.16,-1.135,-0.826,-1.479,1.729,1.769,-1.004,-0.776,-0.318,Item_4057
1.218,0.608,1.381,1.687,0.484,0.298,1.362,1.081,1.075,0.475,1.042,-0.3,-0.567,-0.339,2.272,-1.044,0.943,1.98,0.397,-0.318,Item_4058
0.556,-0.493,-0.91,1.346,1.282,-0.319,-0.488,0.216,-0.096,-0.818,-1.524,-1.458,-1.201,-1.04,0.212,-0.804,-0.778,-1.254,-1.235,-1.262,Item_4059
-0.08,1.042,1.502,0.053,1.061,-0.783,0.568,-0.872,0.435,-0.82,-0.739,-0.053,1.619,0.854,-0.73,-1.054,-0.818,0.644,0.218,0.652,Item_4060
-0.514,0.336,0.271,1.265,1.58,0.904,1.264,-0.02,-0.699,-0.031,-0.132,-0.2,-0.01,-0.171,-0.458,-0.131,0.802,-0.865,1.345,1.082,Item_4061
0.087,-2.383,-2.178,0.112,0.678,1.773,-0.405,-0.514,-1.217,0.599,0.007,-0.477,0.023,-0.094,0.968,-0.427,-0.003,0.849,-0.264,-0.741,Item_4062
-1.281,-1.041,-0.643,0.961,-0.737,-0.215,-1.029,0.054,0.287,0.355,1.756,-0.014,0.293,-0.564,2.172,0.847,0.884,1.089,0.749,1.137,Item_4063
-0.187,2.265,-1.546,-0.275,1.731,-0.171,0.663,-0.472,0.446,-0.36,1.169,0.291,-1.75,-0.813,-0.975,1.406,-1.241,-0.268,2.111,1.248,Item_4064
-0.855,-0.884,-0.981,0.206,-0.496,0.23,0.309,0.047,0.148,0.086,-0.772,-1.446,0.054,-0.782,0.976,-1.25,-0.357,0.155,1.261,-0.393,Item_4065
0.184,0.617,0.763,0.367,1.808,-0.397,1.731,0.69,0.245,0.323,0.938,-0.719,0.146,-0.242,1.603,-0.65,1.998,-0.448,-1.389,-0.871,Item_4066
-0.85,1.658,-1.345,0.323,1.468,2.771,-0.11,0.112,-1.166,-0.381,2.186,0.871,1.215,0.648,1.068,1.939,-0.457,0.738,-0.691,-2.036,Item_4067
0.265,0.124,-0.075,-0.639,0.137,0.423,1.962,0.535,0.587,-0.749,-0.955,-0.981,-0.296,0.06,0.216,-0.818,-2.241,-0.42,0.937,-0.376,Item_4068
-0.074,-1.594,0.124,0.409,-0.57,0.964,1.199,2.116,-0.927,0.286,-1.188,0.604,0.484,-1.927,0.272,-0.199,-1.185,-0.292,2.062,0.573,Item_4069
-0.827,-0.331,-1.935,-1.08,1.684,0.917,0.451,0.39,1.417,0.32,-0.283,-0.092,-0.262,-0.275,1.696,-1.057,-0.505,-1.825,1.011,0.343,Item_4070
1.738,-0.64,-0.795,-1.165,0.456,-0.35,0.3,-0.424,1.439,1.265,0.086,1.053,-0.132,-0.046,-2.164,0.507,0.023,0.88,0.714,-0.749,Item_4071
-0.192,-0.478,1.045,1.573,0.799,1.986,0.524,-0.975,-1.388,-0.92,-0.454,-0.677,0.054,-0.181,0.075,2.442,0.876,0.27,1.062,-0.807,Item_4072
-0.85,0.916,-0.0,0.123,-1.143,-0.474,-0.41,-0.481,2.145,2.121,1.138,0.097,-0.587,-1.035,0.342,1.274,0.778,0.102,0.668,-0.019,Item_4073
-0.278,-1.014,-0.329,0.304,-0.417,-1.143,0.115,0.304,-0.369,-0.022,-2.531,0.742,0.288,1.415,-0.213,0.734,1.178,0.025,0.344,0.143,Item_4074
-1.599,0.387,-0.941,-0.858,0.524,1.293,0.781,0.582,0.338,0.869,1.684,-0.577,-0.544,0.731,-1.705,-0.099,0.261,-0.543,-1.918,1.385,Item_4075
-0.6,-0.555,1.328,-2.953,1.511,2.226,-0.889,-0.489,0.488,0.251,0.985,0.498,0.83,3.439,-1.594,1.342,1.479,-1.098,-0.799,0.502,Item_4076
-1.25,-0.614,0.239,-0.684,-0.228,-0.867,-0.942,0.472,-0.101,0.123,0.704,0.184,-0.335,-0.88,0.449,1.994,0.88,-1.505,-2.025,-0.735,Item_4077
-1.537,-1.285,-2.376,0.233,-1.158,-1.168,-0.664,-0.643,-0.262,-1.401,0.985,0.279,0.414,-0.44,1.074,0.489,0.19,0.998,-1.67,0.194,Item_4078
-0.669,-0.726,0.799,1.372,1.272,0.007,-0.324,1.241,-0.982,1.697,-0.386,-0.05,-0.533,0.035,-0.911,-0.372,0.154,-0.106,-2.489,2.474,Item_4079
1.582,-1.165,-0.622,-0.172,0.665,0.472,-1.099,2.342,-0.397,1.805,-0.604,1.057,0.376,-0.856,0.588,0.183,0.922,-0.776,-0.084,0.809,Item_4080
-1.828,-1.154,0.04,0.18,-0.096,0.798,-0.1,1.023,0.323,-1.118,0.162,-0.078,-0.671,-1.517,-1.18,-0.848,1.059,-0.325,1.222,-1.022,Item_4081
-0.706,-0.562,-0.291,0.24,0.627,1.256,-2.199,2.024,-1.061,0.1,0.961,0.642,1.12,1.018,0.417,0.75,-1.238,-0.71,-0.974,-2.37,Item_4082
-0.939,-1.035,-0.931,0.668,-0.767,0.845,-1.567,-0.653,-0.39,1.186,0.061,0.292,-1.097,0.851,-0.059,-1.753,0.701,0.292,-0.344,-0.345,Item_4083
-1.07,1.159,0.727,-1.058,0.051,-0.709,-1.275,1.555,-0.354,-0.841,-1.19,-0.241,-2.12,-0.152,1.211,0.927,0.482,2.405,0.256,-0.911,Item_4084
0.835,0.135,0.04,0.296,-0.396,1.869,-1.628,0.816,0.133,0.455,-0.38,1.514,0.884,-0.77,1.12,0.3,-0.584,-1.693,0.769,-0.724,Item_4085
0.527,1.462,-0.811,1.345,-1.149,1.483,1.821,0.9,0.438,0.89,-0.337,-1.328,-0.74,2.288,-1.164,0.959,-0.111,-0.357,1.689,0.093,Item_4086
0.933,2.399,-0.209,0.474,0.705,-0.322,0.492,1.128,0.783,0.117,-2.883,-1.446,1.835,-0.955,1.168,-1.226,-0.963,0.68,1.554,0.651,Item_4087
0.357,-1.361,-2.128,-0.432,0.155,-0.052,2.211,-1.542,-0.305,1.67,0.651,-1.094,-2.215,-0.393,-1.012,-0.445,2.287,-1.013,-0.647,0.914,Item_4088
0.294,1.499,0.819,-0.69,0.515,0.116,-1.76,2.162,-1.06,-0.108,-0.472,0.117,0.193,0.579,-0.476,1.082,-0.679,-0.532,-1.72,0.23,Item_4089
1.52,-0.248,1.765,-1.09,-1.358,1.389,-0.169,-0.974,0.263,0.333,0.945,-0.331,-1.356,-0.274,-0.02,1.126,-1.509,-0.377,0.293,1.546,Item_4090
-0.669,-0.813,0.665,-2.277,-0.567,0.591,0.353,0.202,-1.64,-1.275,1.343,-0.094,-0.218,-0.79,0.019,-0.488,0.857,-1.054,0.835,1.644,Item_4091
0.618,-1.234,0.821,-0.49,-0.523,0.135,-0.247,-0.464,0.686,0.116,-1.912,1.023,1.199,0.601,0.66,-0.222,-1.196,0.178,1.548,0.273,Item_4092
1.662,1.71,-0.036,-0.464,-0.429,-0.126,-0.974,0.557,0.957,-1.851,1.784,-0.528,-0.295,0.308,-0.838,-0.591,-0.831,-0.002,-0.581,0.377,Item_4093
-1.316,0.444,-1.127,1.011,0.813,-2.139,0.842,-2.61,-1.172,1.033,-0.541,1.561,0.708,-0.429,-0.573,1.503,-0.479,-1.86,-0.928,0.123,Item_4094
-0.785,2.39,-0.647,-0.624,-0.985,0.881,-0.279,0.814,1.155,0.363,0.309,-1.201,-1.514,-1.496,0.072,2.304,-0.567,1.025,0.525,0.034,Item_4095
-0.243,-0.43,-0.449,0.605,0.861,-0.424,-0.438,-0.582,1.0,0.879,1.476,-0.812,-0.618,1.654,1.324,-0.991,-0.895,0.253,1.242,-0.904,Item_4096
0.087,1.089,-0.203,-0.076,1.421,-0.418,1.268,-0.15,-1.085,0.557,-0.616,-1.171,1.965,0.419,-0.319,-0.301,1.531,1.605,-0.545,0.265,Item_4097
-0.367,0.768,-0.354,-1.932,-1.031,1.042,-0.72,0.785,0.371,-0.712,-0.155,-0.625,-0.38,-1.785,-0.115,-0.579,0.077,0.527,0.621,-0.567,Item_4098
-0.644,-0.152,1.094,-0.514,-0.684,-1.101,0.508,-0.291,-1.005,-0.797,0.669,0.144,-0.669,0.574,1.035,0.656,0.207,1.677,1.324,0.063,Item_4099
1.009,0.651,-0.534,1.6,1.687,1.198,0.63,0.946,-0.335,1.096,-1.29,-0.326,-2.508,0.4,1.03,1.649,-0.215,0.232,-0.014,1.809,Item_4100
0.332,1.854,1.245,0.753,-0.557,-1.084,0.089,0.097,-1.164,1.083,0.184,0.587,1.699,-0.776,-2.083,-0.586,1.73,0.008,-0.19,-0.517,Item_4101
-0.006,-0.571,-0.492,1.046,2.591,-0.843,-0.536,-0.558,1.591,0.758,-0.257,-0.502,1.563,0.041,-0.039,-2.161,0.796,-0.007,0.107,0.103,Item_4102
0.94,-2.233,-1.196,1.959,-1.227,-0.763,1.251,0.05,0.059,1.591,-0.575,-0.536,0.761,0.16,1.028,-0.645,0.199,-0.073,-0.391,-1.282,Item_4103
-0.421,-0.539,1.253,0.567,0.444,-0.182,-0.892,0.223,1.418,-0.858,0.454,-0.453,-0.006,-0.156,0.45,-0.156,-0.503,-1.577,0.22,0.611,Item_4104
0.063,-0.073,1.487,1.621,1.072,0.335,0.097,-1.054,-1.906,1.371,0.114,3.392,-0.584,0.427,1.022,-0.653,-0.27,-0.194,-0.407,0.399,Item_4105
0.055,-2.037,0.11,0.374,-0.041,1.647,0.348,0.024,0.909,2.266,-0.143,1.054,1.839,-0.231,-1.173,0.438,1.347,-0.285,1.096,-0.859,Item_4106
-0.247,-0.092,-0.139,-0.86,-0.335,-1.967,0.693,0.036,1.15,-0.09,-1.798,0.319,-0.662,1.069,-0.212,2.015,-0.894,0.246,0.599,-0.33,Item_4107
-1.333,-0.2,-1.819,-0.698,-0.178,1.001,0.28,-0.404,-0.466,-0.551,0.92,-1.485,-0.847,-1.489,0.586,1.514,0.574,0.646,-0.525,0.488,Item_4108
-0.751,-0.575,-0.038,0.042,1.792,0.867,0.116,1.709,2.403,0.02,0.383,-1.239,0.165,-0.678,-1.886,0.99,0.106,-0.869,-1.827,-0.609,Item_4109
-0.674,-0.111,-1.743,0.429,0.641,-1.302,-1.695,1.014,-0.149,0.64,0.11,-0.088,1.035,0.84,0.385,0.453,-0.434,0.554,1.553,1.024,Item_4110
-1.872,0.452,0.534,1.133,1.238,0.496,-1.239,-0.113,-0.794,-1.166,1.397,-0.464,1.989,-0.385,-0.714,0.602,-0.079,0.278,-0.539,-0.539,Item_4111
-0.489,-1.042,0.966,0.206,0.153,0.666,0.357,2.264,0.427,-2.052,-0.494,-0.932,0.468,-0.413,0.501,-0.684,0.194,-0.527,-0.339,0.226,Item_4112
0.451,1.429,1.131,0.943,0.432,-0.488,0.622,1.194,1.195,0.016,-0.344,0.792,-2.436,1.597,1.228,-0.28,-0.331,2.076,-1.035,-0.262,Item_4113
1.752,-1.073,0.162,-0.239,2.06,-0.543,-1.357,0.242,-0.543,0.597,0.434,-1.17,1.84,-0.611,-0.504,0.578,1.633,-1.286,-0.462,0.957,Item_4114
-0.573,0.157,-0.414,0.495,-1.248,0.317,0.486,0.681,-0.524,1.448,-2.099,-0.663,2.444,0.029,1.125,0.19,1.738,-0.192,0.224,0.875,Item_4115
1.533,-1.845,0.518,-0.853,-0.055,-0.536,-2.241,1.058,-1.312,-0.069,-0.107,-0.795,0.639,-0.365,-0.715,-1.455,-0.925,0.423,-1.999,1.678,Item_4116
-0.152,-0.868,0.595,-0.418,0.89,-1.063,-0.99,0.596,1.198,0.195,0.231,-0.834,-0.516,-0.657,1.295,1.391,0.52,2.011,0.618,1.183,Item_4117
