ID,Title (en),Title (de),Title (fr),Level,Country,Country code,Canton,Municipality,Date,Institution,No votes,Yes votes,Empty votes,Invalid votes,Total electorate,Citizens abroad,Result,Committee name,Theme 1,Theme 2,Theme 3,Vote trigger,Vote Result status,Official status,Legal act type,Vote trigger actor,Vote trigger state level,Vote trigger number,Vote trigger time,Vote object,Author of the vote object,Counter proposal,Action,Vote venue,Hierarchy of the legal norm,Degree of revision,Turnout quorum,Decision quorum,Referendum text options,Institutional precondition,Institutional precondition decision,Institutional precondition decision actor,Special topics,Excluded topics
5bbbeaee92a21351232e0cb1,,Volksiniative für AHV/IV- Beihilfe,,subnational,Switzerland,CH,Aargau,,1980-09-28,Citizens' initiative,30219,22807,-1,-1,271416,-2,No,missing,pension insurance,disability insurance,senior citizens,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbeaee92a21351232e0ca9,,,Décret portant octroi d'un crédit de 900 000 Fr. destiné à souscrire à l'augmentation de 3 à 6 millions de francs du capital social de Gaz (neuchâtelois) SA GANSA,subnational,Switzerland,CH,Neuchâtel,,1980-09-07,Mandatory referendum,1352,5030,99,13,100114,-2,Yes,,environment and living space,housing,"building of residential housing, property ownership",Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbeaee92a21351232e0ca3,,Dekret vom 13. Mai 1980 betreffend den Beitritt des Kantons Wallis zur Interkantonalen Vereinbarung über Hochschulbeiträge,Décret du 13 mai 1980 portant adhésion du canton du Valais à l'accord intercantonal sur la participation au financement des universités,subnational,Switzerland,CH,Valais,,1980-06-22,Mandatory referendum,4015,13983,257,14,136355,-2,Yes,,universities,education policy,public expenditure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,Introduce,Ballot,International treaty,,,Simple majority,Whole text only,Does not exist,,,Treaties,
5bbbeaee92a21351232e0ca1,,Gesetz vom 26. März 1980 über den Rebbau,Loi du 26 mars 1980 sur la viticulture,subnational,Switzerland,CH,Valais,,1980-06-22,Mandatory referendum,4046,13436,711,17,136355,-2,Yes,,agriculture,agricultural policy,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c9f,,,"Référendum concernant le projet de loi du 6 décembre 1979 modifiant la loi sur l'orientation, la formation professionnelle et le travail des jeunes gens.",subnational,Switzerland,CH,Geneva,,1980-06-15,Mandatory referendum,25210,36574,4124,61,182579,-1,Yes,,education policy,professional and vocational education,children and young people,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c9d,,,"Référendum contre la loi du 18 janvier 1980 portant préavis favorable du canton au projet général de la route nationale 1a, section 8, (autoroute de contournement).",subnational,Switzerland,CH,Geneva,,1980-06-15,Optional referendum,29095,35788,1025,61,182579,-1,Yes,missing,road transport,transport policy,road construction,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c9b,,,Référendum contre la loi constitutionnelle du 13 mars 1980 modifiant la constitution de la République et canton de Genève- assistance publique et établissement publics médicaux.,subnational,Switzerland,CH,Geneva,,1980-06-15,Mandatory referendum,6029,55815,4064,61,182579,-1,Yes,,health policy,welfare,social policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c99,,,Référendum contre la loi constitutionnelle du 15 juin 1979 modifiant les articles 41 et 43 et abrogeant les articles 42 et 44 de la constitution de la République et canton de Genève-abaissement de la majorité civique à 18 ans.,subnational,Switzerland,CH,Geneva,,1980-06-15,Mandatory referendum,30378,34047,1483,61,182579,-1,Yes,,children and young people,voting rights,citizens' rights,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Double majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c97,,"Beschluss des Grossen Rates vom 14.4.1980 betreffend die Bewilligung eines Kredites von 9,7 Mio. Franken für das Strassenbauprogramm 1980-1984",,subnational,Switzerland,CH,Schaffhausen,,1980-06-08,Mandatory referendum,12622,11888,3496,14,43073,-2,No,,road transport,transport and infrastructure,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbeaee92a21351232e0c95,,Strassengesetz vom 18.2.1980,,subnational,Switzerland,CH,Schaffhausen,,1980-06-08,Mandatory referendum,7303,16814,4052,4,43073,-2,Yes,,road transport,transport and infrastructure,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c93,,Beschluss des Grossen Rates vom 17.03.1980 betreffend die Bewilligung eines Kredites von 795'000 Franken für die Zusammenlegung der administrativen Abteilungen der kantonalen Fahrzeugkontrolle,,subnational,Switzerland,CH,Schaffhausen,,1980-06-08,Mandatory referendum,9823,14737,3584,12,43073,-2,Yes,,transport and infrastructure,road transport,professional and vocational education,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbeaee92a21351232e0c91,,Gegenvorschlag zur Volksinitiative zur Erneuerung des Finanzreferendums (Verfassungsgesetz vom 17.3.1980),,subnational,Switzerland,CH,Schaffhausen,,1980-06-08,Counter proposal,8942,13133,5884,16,43073,-2,Yes,,citizens' rights,citizens' initiatives,public finance,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,,Variants possible,Exists,Yes,Parliament,,
5bbbeaee92a21351232e0c8f,,Gegenvorschlag zur Volksinitiative für eine ökonomisch wirksamere Gesetzgebung und Verwaltung (Verfassungsgesetz vom 17.3.1980 über die Einführung eines beschränkten fakultativen Gesetzesreferendums),,subnational,Switzerland,CH,Schaffhausen,,1980-06-08,Counter proposal,9033,13135,5764,6,43073,-2,Yes,,environment,environmental policy,"government, administration",Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,,Variants possible,Exists,Yes,Parliament,,
5bbbeaee92a21351232e0c8d,,Gerichtsverfassungsgesetz Zivilprozessordnung Anwaltsgesetz (Änderung). (Kompetenzerweiterung der Mietgerichte),,subnational,Switzerland,CH,Zurich,,1980-06-08,Mandatory referendum,67091,125340,14111,-2,697209,-1,Yes,,private law,legal system,tenancy issues,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c8b,,Gesetz über das katholische Kirchenwesen Änderung,,subnational,Switzerland,CH,Zurich,,1980-06-08,Mandatory referendum,43072,103460,53159,-2,697209,-1,Yes,,"religion, churches","culture, religion and media",,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c89,,Gesetz über die evangelisch-reformierte Landeskirche Änderung,,subnational,Switzerland,CH,Zurich,,1980-06-08,Mandatory referendum,44761,124050,30869,-2,697209,-1,Yes,,"religion, churches","culture, religion and media",,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c87,,Steuergesetz des Kantons Uri,,subnational,Switzerland,CH,Uri,,1980-06-08,Mandatory referendum,2512,5273,218,19,21604,-2,Yes,,taxation,tax policy,public finance,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaee92a21351232e0c85,,Initiative der POCH für niedere Krankenkassenprämien,,subnational,Switzerland,CH,Lucerne,,1980-06-08,Citizens' initiative,30655,9168,550,25,183236,-2,No,"Progressive Organisationen der Schweiz (POCH), Sektion Luzern",health and accident insurance,health policy,health,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbeaee92a21351232e0c83,,Konkordat über die polizeiliche Zusammenarbeit in der Zentralschweiz,,subnational,Switzerland,CH,Lucerne,,1980-06-08,Optional referendum,12525,27548,338,25,183236,-2,Yes,"Sozialdemokratische Partei (SP) des Kantons Luzern; die Progressiven Organisationen der Schweiz, Sektion Luzern; die Revolutionäre Marxistische Liga und die Partei der Arbeit",police,security policy,public security,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,Introduce,Ballot,Treaty,,,Simple majority,Whole text only,Does not exist,,,Treaties,
5bbbeaed92a21351232e0c81,,Neubau der Bündner Frauenschule im Kantengut in Chur,,subnational,Switzerland,CH,Graubünden,,1980-06-08,Mandatory referendum,6892,13811,-1,-1,100808,-2,Yes,,schools,children and young people,housing,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbeaeb92a21351232e0c7f,,Teilrevision des Einführungsgesetzes zum Schweizerischen Zivilgesetzbuch (EG zum ZGB Vormundschaftsordnung),,subnational,Switzerland,CH,Graubünden,,1980-06-08,Mandatory referendum,4759,14909,-1,-1,100808,-2,Yes,,private law,legal system,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c7d,,,Décret du 15 février 1980 relatif à la construction des nouveaux bâtiments pour le Collège Sainte-Croix,subnational,Switzerland,CH,Fribourg,,1980-06-08,Mandatory referendum,6308,10188,124,10,115871,-2,Yes,,schools,children and young people,transport and infrastructure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbeaeb92a21351232e0c7b,,Grossratsbeschluss betreffend den gemeinsamen Betrieb der Abwasserreinigungsanlagen im Kanton Basel-Stadt (Kleinhüningen) durch die Pro Rheno Betriebs AG,,subnational,Switzerland,CH,Basel Stadt,,1980-06-08,Optional referendum,3306,19016,360,1,139097,-1,Yes,,water pollution control,environment and living space,,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Ordinance,Both,,Simple majority,,Does not exist,,,,
5bbbeaeb92a21351232e0c79,,"Änderung des Gesetzes über Kinderzulagen für Arbeitnehmer vom 12. April 1962 (Gegenvorschlag des Grossen Rates zu der Initiative ""für höhere Kinderzulagen"")",,subnational,Switzerland,CH,Basel Stadt,,1980-06-08,Counter proposal,6122,15094,125,3,139097,-1,Yes,,children and young people,taxation,,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Variants possible,Exists,Yes,Parliament,,
5bbbeaeb92a21351232e0c77,,"Initiative ""für höhere Kinderzulagen""",,subnational,Switzerland,CH,Basel Stadt,,1980-06-08,Citizens' initiative,15515,6536,125,3,139097,-1,No,Partei der Arbeit,children and young people,taxation,,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbeaeb92a21351232e0c75,,"Initiative zum ""Schutze der von Arbeitslosigkeit, Einkommens- und Vermögensverlusten bedrohten werktätigen Bevölkerung (Kriseninitiative)""",,subnational,Switzerland,CH,Basel Stadt,,1980-06-08,Citizens' initiative,16708,5621,336,3,139097,-1,No,Progressive Organisationen Basel,unemployment insurance,social policy,social security,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbeaeb92a21351232e0c73,,Gesetz betreffend die Zuständigkeit des Regierungsrates im Bereich des Finanzvermögens,,subnational,Switzerland,CH,Basel Stadt,,1980-06-08,Optional referendum,7927,13505,1044,7,139097,-1,Yes,,"government, administration",institutions,public finance,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c71,,Gesetz über die Erbschafts- und Schenkungssteuer vom 7. Januar 1980,,subnational,Switzerland,CH,Basel Landschaft,,1980-06-08,Mandatory referendum,10907,11471,-1,-1,135900,-2,Yes,,tax policy,direct taxation,family policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c6f,,Wirtschaftsförderungsgesetz vom 28. Januar 1980,,subnational,Switzerland,CH,Basel Landschaft,,1980-06-08,Mandatory referendum,8861,13001,-1,-1,135900,-2,Yes,,economy,economic policy,structural policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c6d,,Filmgesetz vom 3. März 1980,,subnational,Switzerland,CH,Basel Landschaft,,1980-06-08,Mandatory referendum,5973,16124,-1,-1,135900,-2,Yes,,"culture, religion and media",cultural policy,"radio, television and electronic media",Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c6b,,Ausführungsgesetz zur Landesring-Steuerinitiative; Gesetz über die direkten Staats- und Gemeindesteuern sowie Gesetz über den Finanzausgleich und die Abänderung von Beitrags- und Abgabevorschriften (Änderung),,subnational,Switzerland,CH,Bern,,1980-06-08,Optional referendum,83881,18919,2600,58,600371,-2,No,,tax policy,direct taxation,taxation,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c69,,Gesetz über die Primarschule (Änderung),,subnational,Switzerland,CH,Bern,,1980-06-08,Optional referendum,30654,71539,3199,66,600371,-2,Yes,,education policy,children and young people,schools,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaeb92a21351232e0c67,,Gesetz über die Mittelschulen (Änderung),,subnational,Switzerland,CH,Bern,,1980-06-08,Optional referendum,30143,71491,3757,67,600371,-2,Yes,,schools,education policy,children and young people,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Does not exist,,,,
5bbbeaea92a21351232e0c01,,,Décret portant octroi d'un crédit de 18 millions de francs pour la septième étape de restauration et de correction des routes cantonales,subnational,Switzerland,CH,Neuchâtel,,1980-06-01,Mandatory referendum,13803,31306,1368,56,100185,-2,Yes,,road construction,road transport,transport policy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Introduce, Revise",Ballot,Ordinance,Total,,Simple majority,Whole text only,Does not exist,,,Financial act (expenses),
5bbbeae892a21351232e0be9,Amendment to the Introductory Act of the Civil Code (competence for the public certification),Änderung des Einführungsgesetzes zum Zivilgesetzbuch (Zuständigkeit für die öffentliche Beurkundung),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,private law,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbeae792a21351232e0be7,Determination of the taxe rate,Festsetzung des Steuerfusses,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,tax policy,public expenditure,,Top down,Binding,Official,Normal,,Equal,,,,,No,"Abrogate, Introduce, Revise",Assembly,Undefined,Both,,,,,,,,
5bbbeae592a21351232e0be5,Request for an amendment to the Law on child allowance for employees,Antrag auf Änderung des Gesetzes über Kinderzulagen für Arbeitnehmer,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,family policy,children and young people,employment policy,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Assembly,Law,,,,,Exists,Yes,Parliament and Government,,
5bbbeae392a21351232e0be3,Amendment to the Building Act (sales points of retail trade),Änderung des Baugesetzes (Verkaufslokalitäten des Detailhandels),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,transport and infrastructure,competition policy,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbeae292a21351232e0be1,Amendmend to the Cantonal Constitution (statements to nuclear power plants),Änderung der Kantonsverfassung (Stellungnahmen zu Atomanlagen),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,nuclear energy,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Constitution,Partial,,,,Does not exist,,,,
5bbbeae192a21351232e0bdf,Amendment to the Code of Civil Procedure (Process costs),Änderung der Zivilprozessorndung (Prozesskosten),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,private law,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbeadf92a21351232e0bdd,Amendment to the Introductory Act of the Code of obligations (naming of the cantonal deposits),Änderung des Einführungsgesetzes zum Obligationenrecht (Bezeichnung der kantonalen Depositenstelle),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,private law,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbeade92a21351232e0bdb,A. Amendment to the Introductory Act of the Civil Code B. Amendment of the Code of Civil Procedure (forced internment),A.Änderung des Einführungsgesetzes zum Zivilgestzbuch B. Änderung der Zivilprozessordnung (Fürsorgerische Freiheitsentziehung),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,private law,fundamental rights,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbeadc92a21351232e0bd9,Amendment to the Introductory Act of the Civil Code (building of hydroelectric power plants for energy production),Änderung des Einführungsgesetzes zum Zivilgesetzbuch (Erstellung von Wasserkraftanlagen zur Energienutzung),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,private law,hydro-electric power,transport and infrastructure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbeadb92a21351232e0bd7,Decree on a credit of CHF 6'562'000 for the buildling of avelanches and rockfalls security facilities in teh Senftal-street,Beschluss über die Gewährung eines Kredites von CHF 6'562'000 für den Bau von Lawinen- und Steinschlagsicherungen bei der Senftalstrasse,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,environmental policy,spatial planning,public expenditure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Ordinance,,,,,Does not exist,,,,
5bbbead992a21351232e0bd5,Amendment to the Cantonal Constitution (CC) (voting right for eighteen-year olds),Änderung der Kantonsverfassung (Stimm- und Wahlrecht für 18jährige),,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,voting rights,children and young people,electoral system,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Constitution,Partial,,,,Does not exist,,,,
5bbbead892a21351232e0bd3,A. Introductory Act to the Federal Act on the inland waterway transport B. Amendment to the Law on the taxation of vessels,A. Einführungsgesetz zum Bundesgesetz über die Binnenschiffahrt B.Änderung des Gesetzes über die Besteuerung der Wasserfahrzeuge,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,transport policy,shipping,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbead692a21351232e0bd1,Amendment to the Economic Expansion Act,Änderung des Wirtschaftsförderungsgesetzes,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,economic policy,,,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Assembly,Law,Both,,,,Does not exist,,,,
5bbbead592a21351232e0bcf,Requests for an amendment of the Tax Act,Anträge auf Änderung des Steuergesetzes,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,direct taxation,,,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Assembly,Law,,,,,Exists,Yes,Parliament and Government,,
5bbbead392a21351232e0bcd,Determination of the taxe rate,Festsetzung des Steuerfusses,,subnational,Switzerland,CH,Glarus,,1980-05-04,Citizen assembly,-1,-1,-1,-1,-1,-1,Not provided,,tax policy,public expenditure,,Top down,Binding,Official,Normal,,Equal,,,,,No,"Abrogate, Introduce, Revise",Assembly,Undefined,Both,,,,,,,,
5bbbead392a21351232e0bcb,,Volksbegehren über den Abendeinkauf im Kanton Uri,,subnational,Switzerland,CH,Uri,,1980-05-04,Citizens' initiative,6914,2884,227,-2,21593,-2,No,,working hours,employment conditions,economy,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Both,,Simple majority,Whole text only,Exists,No,Parliament,,
5bbbead292a21351232e0bc5,"Landsgemeinde-decision on the accession to the forest- and alpstreet Turrenback-Rütialp-Lachenwald, Melchtal, Gemeinde Kerns","Landsgemeindebeschluss über den Beitritt an die Wald-und Alpstrasse Turrenbach-Rütialp-Lachenwald, Melchtal, Gemeinde Kerns",,subnational,Switzerland,CH,Obwalden,,1980-04-27,Not provided,-1,-1,-1,-1,-1,-1,Not provided,,road transport,environment and living space,,Top down,,Official,Normal,,Equal,,,,,No,,Assembly,,,,,,Does not exist,,,,
5bbbeace92a21351232e0bc3,Law on the amendment to the Introductory Act to the Swiss Civil Code,Gesetz über die Änderung des Einführungsgesetzes zum Schweizerischen Zivilgesetzbuch,,subnational,Switzerland,CH,Nidwalden,,1980-04-27,Not provided,-1,-1,-1,-1,-1,-1,Not provided,,private law,,,Top down,,Official,Normal,,Equal,,,,,No,,Assembly,,,,,,Does not exist,,,,
5bbbeac492a21351232e0bc1,,Feriengesetz,,subnational,Switzerland,CH,Nidwalden,,1980-04-27,Citizens' initiative,-1,-1,-1,-1,-1,-1,Not provided,,employment conditions,,,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,,,,Whole text only,Exists,No,,,
5bbbeabb92a21351232e0bbf,Landsgemeinde-decision on the new building of the cantonal hospital's physical therapy and the renovation of several existing rooms,Landsgemeindebeschluss über den Neubau einer Physikalischen Therapie für das Kantonsspital sowie den Umbau von bestehenden Räumen,,subnational,Switzerland,CH,Nidwalden,,1980-04-27,Not provided,-1,-1,-1,-1,-1,-1,Not provided,,medicines,housing,,Top down,,Official,Normal,,Equal,,,,,No,,Assembly,,,,,,Does not exist,,,,
5bbbeaac92a21351232e0bbd,"Landsgemeinde-decision on the expansion of the kitchen, the laboratory and the storerooms of the cantonal hospital","Landsgemeindebeschluss über die bauliche Erweiterung der Küche, des Labors sowie der Laggerräume des Kantonsspitals",,subnational,Switzerland,CH,Nidwalden,,1980-04-27,Not provided,-1,-1,-1,-1,-1,-1,Not provided,,medicines,housing,public expenditure,Top down,,Official,Normal,,Equal,,,,,No,,Assembly,,,,,,Does not exist,,,,
5bbbea9b92a21351232e0bbb,Landsgemeinde-decision on the building of a recovery room in the cantonal hospital,Landsgemeindebeschluss über den Bau eines Aufwachsaales im Kantonsspital,,subnational,Switzerland,CH,Nidwalden,,1980-04-27,Not provided,-1,-1,-1,-1,-1,-1,Not provided,,health policy,,,Top down,,Official,Normal,,Equal,,,,,No,,Assembly,,,,,,Does not exist,,,,
